Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
10.03,-1.56681,-4.702617,534.0295219999999,2.59128,42.278446,-0.744487,-7.916874000000001,0.485232
10.04,-1.599666,-4.6750110000000005,534.2457400000001,2.5991049999999998,42.319263,-0.7538159999999999,-7.921310000000001,0.4865
10.05,-1.625674,-4.6431629999999995,534.4242360000001,2.601657,42.354196,-0.762139,-7.9252009999999995,0.48681499999999994
10.06,-1.647636,-4.617128,534.518639,2.5986830000000003,42.379523999999996,-0.7685109999999999,-7.928539999999999,0.48617299999999997
10.07,-1.6680979999999999,-4.603632,534.522372,2.591165,42.395107,-0.772382,-7.9314,0.484763
10.08,-1.6880650000000001,-4.604766000000001,534.4666110000001,2.581077,42.404354,-0.773494,-7.9339580000000005,0.482926
10.09,-1.7063669999999997,-4.618474,534.403071,2.570741,42.412824,-0.7718189999999999,-7.936486,0.481049
10.1,-1.720073,-4.640130999999999,534.379613,2.56197,42.425986,-0.7676109999999999,-7.939297,0.479429
10.11,-1.725928,-4.664325,534.420386,2.55539,42.447046,-0.761452,-7.942632000000001,0.47816099999999995
10.12,-1.7220689999999998,-4.6863150000000005,534.519213,2.550302,42.475772,-0.754203,-7.946538,0.477121
10.13,-1.708906,-4.703014,534.647019,2.545189,42.508779,-0.746821,-7.950811999999999,0.47605
10.14,-1.6885830000000002,-4.713457,534.766855,2.538557,42.541077,-0.740156,-7.95507,0.474704
10.15,-1.663714,-4.718608000000001,534.848041,2.5296279999999998,42.56811,-0.734797,-7.958917,0.472962
10.16,-1.636792,-4.720395,534.873787,2.518529,42.5874,-0.7309859999999999,-7.96214,0.47086400000000006
10.17,-1.6108719999999999,-4.720212,534.841576,2.5059970000000003,42.599178,-0.728565,-7.964822,0.468549
10.18,-1.5905559999999999,-4.717757,534.759506,2.492911,42.605917,-0.727061,-7.9673039999999995,0.466174
10.19,-1.581656,-4.711118,534.642734,2.479988,42.611128,-0.7259180000000001,-7.970019000000001,0.463859
10.2,-1.589024,-4.698222,534.511612,2.4677849999999997,42.618043,-0.7248020000000001,-7.973267999999999,0.46169
10.21,-1.6138190000000001,-4.6786129999999995,534.389944,2.456868,42.628683,-0.7237680000000001,-7.977074000000001,0.45975200000000005
10.22,-1.6521240000000001,-4.65433,534.301419,2.447928,42.643547,-0.723112,-7.981178,0.45815500000000003
10.23,-1.6958060000000001,-4.629422,534.264513,2.441639,42.661773,-0.723061,-7.9851410000000005,0.457009
10.24,-1.7350919999999999,-4.60851,534.2878019999999,2.43828,42.681433,-0.7235739999999999,-7.988472,0.45636099999999996
10.25,-1.761659,-4.595130999999999,534.3672849999999,2.43732,42.699863,-0.724428,-7.9907330000000005,0.456113
10.26,-1.771241,-4.590624,534.486491,2.4372849999999997,42.714081,-0.725489,-7.991611,0.456005
10.27,-1.764945,-4.594003,534.61996,2.436136,42.721389,-0.726817,-7.990983,0.455676
10.28,-1.748702,-4.602696,534.7400700000001,2.432086,42.720002,-0.7284729999999999,-7.988929,0.454816
10.29,-1.730904,-4.6136230000000005,534.82531,2.424405,42.709436,-0.73018,-7.98568,0.453308
10.3,-1.719148,-4.624148,534.866406,2.4137419999999996,42.69047,-0.731206,-7.98152,0.45128
10.31,-1.717468,-4.632754,534.8674900000001,2.401791,42.664764,-0.730649,-7.976698,0.44904399999999994
10.32,-1.725134,-4.6394,534.842178,2.3905369999999997,42.634394,-0.727969,-7.9713970000000005,0.44696099999999994
10.33,-1.7372599999999998,-4.645476,534.806701,2.3815560000000002,42.601516,-0.723429,-7.965778,0.445312
10.34,-1.746849,-4.653258999999999,534.773076,2.3756779999999997,42.568301,-0.718144,-7.960068,0.44423999999999997
10.35,-1.747568,-4.664816,534.745535,2.373104,42.537015000000004,-0.713676,-7.954628,0.44378199999999995
10.36,-1.736347,-4.680587,534.722558,2.373735,42.510093,-0.71137,-7.949934,0.44391899999999995
10.37,-1.714827,-4.69835,534.703699,2.37735,42.49002,-0.711825,-7.946461,0.444611
10.38,-1.689008,-4.713515,534.696459,2.38348,42.479015000000004,-0.714776,-7.94451,0.445763
10.39,-1.6672049999999998,-4.720989,534.717425,2.391184,42.478571,-0.719425,-7.944116,0.447186
10.4,-1.6571220000000002,-4.717725,534.785414,2.3990650000000002,42.488965,-0.7249270000000001,-7.945049000000001,0.448603
10.41,-1.6632490000000002,-4.704473,534.909608,2.405654,42.508891,-0.730729,-7.94693,0.44973100000000005
10.42,-1.6855939999999998,-4.685716,535.078724,2.409908,42.535426,-0.7365619999999999,-7.949377,0.450384
10.43,-1.7200400000000002,-4.6679010000000005,535.257094,2.411484,42.564514,-0.742223,-7.9521630000000005,0.450528
10.44,-1.7599369999999999,-4.656894,535.3910400000001,2.410645,42.591881,-0.747372,-7.955285000000001,0.450259
10.45,-1.798266,-4.655896,535.4247780000001,2.407923,42.61403,-0.751553,-7.95892,0.449722
10.46,-1.829702,-4.664655000000001,535.320503,2.403802,42.628890999999996,-0.754417,-7.963246000000001,0.44903999999999994
10.47,-1.8519009999999998,-4.680132,535.074439,2.398625,42.635897,-0.7559670000000001,-7.968217999999999,0.448279
10.48,-1.8655869999999999,-4.6980900000000005,534.721757,2.39277,42.635540999999996,-0.756577,-7.973407000000001,0.44748000000000004
10.49,-1.87346,-4.714761,534.327845,2.386835,42.628673,-0.75676,-7.978,0.44669899999999996
10.5,-1.87848,-4.727892,533.968928,2.381575,42.615905,-0.756868,-7.980971,0.446014
10.51,-1.882243,-4.736909,533.7094490000001,2.377597,42.597423,-0.7569520000000001,-7.981388000000001,0.445485
10.52,-1.8841599999999998,-4.742375,533.585403,2.3750419999999997,42.573384999999995,-0.756865,-7.978739,0.44511000000000006
10.53,-1.8818669999999997,-4.745171,533.60016,2.373504,42.544672999999996,-0.756455,-7.9731369999999995,0.44481000000000004
10.54,-1.872756,-4.745871,533.732344,2.3722119999999998,42.513496,-0.7556930000000001,-7.965321,0.444457
10.55,-1.85581,-4.744607,533.9486469999999,2.370344,42.483270000000005,-0.754633,-7.956434,0.443927
10.56,-1.8327380000000002,-4.741391999999999,534.2135030000001,2.367289,42.457643,-0.7532760000000001,-7.947692,0.44313500000000006
10.57,-1.8078720000000001,-4.736587999999999,534.492474,2.362719,42.439095,-0.751466,-7.940074000000001,0.44204899999999997
10.58,-1.786879,-4.7311760000000005,534.752199,2.356489,42.427853000000006,-0.748899,-7.934114999999999,0.440669
10.59,-1.774715,-4.726597,534.961682,2.348591,42.421561,-0.7452529999999999,-7.929832000000001,0.439021
10.6,-1.7735040000000002,-4.724139,535.096696,2.339386,42.415797,-0.740388,-7.926753999999999,0.43718900000000005
10.61,-1.7812240000000001,-4.724131,535.1447900000001,2.3300389999999997,42.405175,-0.7345149999999999,-7.924056,0.435403
10.62,-1.7918180000000001,-4.725439,535.107378,2.322754,42.384694,-0.7282350000000001,-7.920783,0.434072
10.63,-1.7967060000000001,-4.725708,534.998187,2.320411,42.35091,-0.722431,-7.916085000000001,0.43372299999999997
10.64,-1.787061,-4.722352,534.840025,2.325656,42.302627,-0.71805,-7.9093979999999995,0.434832
10.65,-1.756152,-4.713727,534.661808,2.339812,42.240947999999996,-0.7158640000000001,-7.900499000000001,0.437625
10.66,-1.7011560000000001,-4.699824,534.4958799999999,2.362103,42.168760999999996,-0.7162689999999999,-7.889444999999999,0.441931
10.67,-1.623947,-4.682151999999999,534.3742030000001,2.3896029999999997,42.089827,-0.719173,-7.8764710000000004,0.44717799999999996
10.68,-1.530426,-4.662921,534.322583,2.418088,42.007783,-0.724014,-7.861877000000001,0.45255200000000007
10.69,-1.4284940000000002,-4.643985,534.3541650000001,2.443493,41.925359,-0.729899,-7.845986999999999,0.45728
10.7,-1.325475,-4.626148000000001,534.464868,2.463304,41.844054,-0.73585,-7.82915,0.460892
10.71,-1.226323,-4.609234,534.6327150000001,2.477298,41.764223,-0.7410720000000001,-7.8117600000000005,0.46336400000000005
10.72,-1.133445,-4.592818,534.8213549999999,2.4873830000000003,41.68543,-0.74521,-7.794272,0.465087
10.73,-1.0479379999999998,-4.577031,534.987354,2.496721,41.606919,-0.7484930000000001,-7.777178,0.466688
10.74,-0.971118,-4.56276,535.0906160000001,2.508424,41.528115,-0.751679,-7.76095,0.46878500000000006
10.75,-0.9052479999999999,-4.5510660000000005,535.105953,2.5242869999999997,41.449064,-0.75576,-7.745953999999999,0.471736
10.76,-0.85316,-4.542382,535.031554,2.544047,41.370777000000004,-0.7615,-7.7324,0.475495
10.77,-0.817327,-4.5362849999999995,534.889774,2.565495,41.295473,-0.7690229999999999,-7.720371000000001,0.47963100000000003
10.78,-0.799031,-4.532064,534.719028,2.5854369999999998,41.226584,-0.777613,-7.709953,0.483513
10.79,-0.7978069999999999,-4.529443,534.5605019999999,2.601061,41.168378999999995,-0.785806,-7.701351,0.486579
10.8,-0.811068,-4.528614,534.4460429999999,2.611081,41.125145,-0.791802,-7.69491,0.488558
10.81,-0.8341729999999999,-4.5294550000000005,534.392029,2.616115,41.100127,-0.794108,-7.691007000000001,0.48955
10.82,-0.8613790000000001,-4.530703,534.399914,2.618172,41.094627,-0.7921590000000001,-7.689864,0.48992700000000006
10.83,-0.8877370000000001,-4.529977,534.460387,2.619558,41.107531,-0.786622,-7.691408,0.49013100000000004
10.84,-0.911148,-4.524886,534.55733,2.621741,41.135419,-0.77917,-7.6952300000000005,0.490451
10.85,-0.933365,-4.514566,534.670017,2.624735,41.173244,-0.7718729999999999,-7.700683000000001,0.490907
10.86,-0.959065,-4.500637,534.774675,2.627238,41.215493,-0.766509,-7.707076,0.491279
10.87,-0.9933379999999999,-4.486987999999999,534.847244,2.6273470000000003,41.257616,-0.764079,-7.713907000000001,0.491233
10.88,-1.039166,-4.478597,534.868018,2.6234189999999997,41.297338,-0.764654,-7.721033,0.49048
10.89,-1.0965559999999999,-4.480044,534.827307,2.6147259999999997,41.335326,-0.7675109999999999,-7.728724000000001,0.488892
10.9,-1.163656,-4.494128,534.729754,2.601718,41.374815999999996,-0.77144,-7.737519,0.486548
10.91,-1.23853,-4.5207180000000005,534.594476,2.585873,41.420218,-0.775139,-7.74797,0.483707
10.92,-1.3200479999999999,-4.5561739999999995,534.4499089999999,2.569185,41.475213000000004,-0.77755,-7.760356,0.480716
10.93,-1.40737,-4.593945,534.3251389999999,2.553441,41.541154,-0.778068,-7.774508999999999,0.477882
10.94,-1.49871,-4.626489,534.241345,2.5395380000000003,41.616329,-0.776554,-7.789799,0.475354
10.95,-1.5903909999999999,-4.647735,534.206717,2.527096,41.696228999999995,-0.773267,-7.805261,0.47305600000000003
10.96,-1.6768919999999998,-4.654783999999999,534.216284,2.514585,41.774640999999995,-0.768792,-7.819799000000001,0.470706
10.97,-1.7519770000000001,-4.6480879999999996,534.2557559999999,2.5000080000000002,41.845175,-0.763984,-7.8324240000000005,0.467942
10.98,-1.810461,-4.630532,534.30698,2.481921,41.902768,-0.7598090000000001,-7.842452000000001,0.464512
10.99,-1.8498599999999998,-4.60635,534.3527839999999,2.460371,41.944679,-0.7570859999999999,-7.849622999999999,0.46043900000000004
11.0,-1.871188,-4.580403,534.380492,2.437234,41.970662,-0.7562180000000001,-7.8540779999999994,0.456086
11.01,-1.878495,-4.557644,534.384291,2.4157669999999998,41.98239,-0.757042,-7.856217,0.45206499999999994
11.02,-1.877257,-4.542403,534.366391,2.399571,41.982527000000005,-0.758843,-7.8565059999999995,0.44905
11.03,-1.8722869999999998,-4.537507,534.336558,2.39147,41.973834000000004,-0.760549,-7.855318,0.44755900000000004
11.04,-1.8660900000000002,-4.543565,534.310159,2.392733,41.958559,-0.761115,-7.852847,0.447817
11.05,-1.858402,-4.558783,534.305365,2.4028680000000002,41.938204,-0.759979,-7.849108,0.449718
11.06,-1.847089,-4.5794809999999995,534.3395559999999,2.419963,41.913676,-0.757375,-7.844015,0.45288900000000004
11.07,-1.829777,-4.601173999999999,534.424264,2.441292,41.885658,-0.7543270000000001,-7.837528999999999,0.456808
11.08,-1.8052139999999999,-4.619788,534.5589679999999,2.463947,41.854848,-0.7522760000000001,-7.829791,0.46093100000000004
11.09,-1.773609,-4.6325970000000005,534.726748,2.485372,41.821901000000004,-0.752513,-7.821172,0.464793
11.1,-1.735987,-4.6386769999999995,534.896074,2.503793,41.787096000000005,-0.755678,-7.812189999999999,0.46808999999999995
11.11,-1.693301,-4.6388419999999995,535.030352,2.518523,41.749967,-0.76155,-7.803289,0.470725
11.12,-1.6459540000000001,-4.635061,535.1017009999999,2.5300279999999997,41.709111,-0.769205,-7.794614,0.472813
11.13,-1.5938709999999998,-4.6294580000000005,535.102166,2.539672,41.662371,-0.777407,-7.785872,0.47461400000000004
11.14,-1.536794,-4.6231800000000005,535.047128,2.549138,41.607451,-0.785042,-7.776408999999999,0.47643199999999997
11.15,-1.474424,-4.615766000000001,534.970148,2.559767,41.542823999999996,-0.791419,-7.765447,0.478488
11.16,-1.40641,-4.605525,534.912125,2.572116,41.468477,-0.796335,-7.752391,0.48084799999999994
11.17,-1.332471,-4.59087,534.9087509999999,2.58593,41.386076,-0.799922,-7.7370350000000006,0.48343400000000003
11.18,-1.252775,-4.571866,534.97978,2.600476,41.29842,-0.802449,-7.7196229999999995,0.48608900000000005
11.19,-1.168194,-4.55093,535.122679,2.614976,41.20852,-0.804233,-7.700761,0.48866899999999996
11.2,-1.079978,-4.532072,535.312064,2.628864,41.118759000000004,-0.805651,-7.681269,0.49108999999999997
11.21,-0.988973,-4.519055000000001,535.50501,2.6417580000000003,41.03045,-0.807138,-7.662011,0.493321
11.22,-0.8951959999999999,-4.513535,535.651302,2.653257,40.943799,-0.809057,-7.643741,0.49533299999999997
11.23,-0.79848,-4.514232,535.706629,2.6628279999999998,40.858125,-0.811507,-7.626958999999999,0.497068
11.24,-0.6999569999999999,-4.517423,535.645271,2.669929,40.772208,-0.814231,-7.611793,0.49845100000000003
11.25,-0.6032609999999999,-4.518447,535.467871,2.67424,40.684744,-0.816705,-7.597980000000001,0.499421
11.26,-0.514388,-4.513624,535.201054,2.675739,40.59505,-0.818365,-7.5850089999999994,0.49995
11.27,-0.44006999999999996,-4.5019599999999995,534.889099,2.6745669999999997,40.503937,-0.8188439999999999,-7.572399000000001,0.500023
11.28,-0.385587,-4.4859160000000005,534.581362,2.6708939999999997,40.414407000000004,-0.81807,-7.560011,0.49962399999999996
11.29,-0.353308,-4.470701999999999,534.320301,2.6649529999999997,40.331695,-0.816189,-7.548224,0.49875600000000003
11.3,-0.34263499999999997,-4.462256,534.13401,2.657109,40.262452,-0.813448,-7.5378929999999995,0.497461
11.31,-0.351105,-4.4648639999999995,534.035179,2.647777,40.213274,-0.81015,-7.53008,0.495806
11.32,-0.37579,-4.47952,534.025497,2.637206,40.188989,-0.806714,-7.525669000000001,0.493835
11.33,-0.414149,-4.5035620000000005,534.101365,2.625443,40.191257,-0.803673,-7.525024,0.491563
11.34,-0.463941,-4.531541000000001,534.256043,2.61267,40.217979,-0.801512,-7.527847,0.48903
11.35,-0.5225270000000001,-4.556984,534.476498,2.599708,40.263785,-0.800404,-7.533313000000001,0.486403
11.36,-0.5863729999999999,-4.574576,534.738308,2.588133,40.321396,-0.800044,-7.540398,0.484
11.37,-0.6513329999999999,-4.582001,535.0044849999999,2.579675,40.383344,-0.7996949999999999,-7.548225,0.482178
11.38,-0.713537,-4.580699,535.231663,2.57511,40.443529,-0.798466,-7.556266,0.481121
11.39,-0.7701140000000001,-4.575198,535.382068,2.573347,40.498213,-0.7956529999999999,-7.564357000000001,0.480656
11.4,-0.81921,-4.571314,535.435839,2.5714799999999998,40.546271999999995,-0.7909930000000001,-7.572572999999999,0.480259
11.41,-0.859504,-4.573913,535.397512,2.565974,40.588746,-0.784762,-7.581049,0.47926499999999994
11.42,-0.8896870000000001,-4.585012,535.293068,2.554368,40.627888,-0.7777569999999999,-7.58984,0.47718999999999995
11.43,-0.9082790000000001,-4.602999,535.158886,2.536469,40.666055,-0.7712289999999999,-7.598875,0.473966
11.44,-0.9138299999999999,-4.623424,535.02817,2.5144490000000004,40.704786,-0.7667109999999999,-7.607971000000001,0.469966
11.45,-0.9054610000000001,-4.641076,534.920962,2.4918869999999997,40.744337,-0.765628,-7.616889,0.46584200000000003
11.46,-0.883675,-4.652384,534.841162,2.4723669999999998,40.783787,-0.768727,-7.625402,0.462262
11.47,-0.8512,-4.657045,534.780471,2.4582740000000003,40.821587,-0.775565,-7.633335000000001,0.459679
11.48,-0.8132689999999999,-4.658154,534.726513,2.450196,40.856252000000005,-0.784379,-7.640588,0.458215
11.49,-0.776644,-4.6607389999999995,534.671064,2.447037,40.886905,-0.792552,-7.647114,0.457672
11.5,-0.7473920000000001,-4.669187,534.614691,2.446755,40.913439000000004,-0.7975,-7.652883,0.457667
11.51,-0.72843,-4.684675,534.56628,2.447403,40.936243,-0.7976260000000001,-7.657842,0.45783
11.52,-0.718355,-4.704044000000001,534.5386139999999,2.447986,40.955558,-0.79288,-7.6618520000000006,0.457962
11.53,-0.712496,-4.721048000000001,534.5427070000001,2.448636,40.970764,-0.784718,-7.664638,0.458081
11.54,-0.7058180000000001,-4.729497,534.583348,2.450069,40.980063,-0.775511,-7.665795,0.45831400000000005
11.55,-0.696084,-4.726421,534.657059,2.4527810000000003,40.980926000000004,-0.767757,-7.6649,0.458758
11.56,-0.685295,-4.713258000000001,534.7524070000001,2.456562,40.971369,-0.763419,-7.661746000000001,0.459383
11.57,-0.678493,-4.694429,534.8520269999999,2.460556,40.9515,-0.763547,-7.656604,0.46004399999999995
11.58,-0.680685,-4.67444,534.935922,2.4637189999999998,40.924456,-0.768173,-7.650347,0.460563
11.59,-0.693809,-4.655517,534.986033,2.465337,40.896034,-0.776406,-7.644317999999999,0.460823
11.6,-0.715433,-4.6371519999999995,534.991428,2.465353,40.873081,-0.78674,-7.639950999999999,0.460821
11.61,-0.739731,-4.617548,534.9521070000001,2.464354,40.861419,-0.797451,-7.638332000000001,0.460668
11.62,-0.759992,-4.595716,534.879313,2.463243,40.864314,-0.80695,-7.639913000000001,0.46052299999999996
11.63,-0.771314,-4.572844,534.79211,2.462796,40.882075,-0.814004,-7.644480000000001,0.46051499999999995
11.64,-0.772207,-4.552238,534.711734,2.463362,40.912759,-0.817882,-7.651367,0.46069
11.65,-0.764666,-4.538005,534.6554610000001,2.464881,40.953396999999995,-0.8184520000000001,-7.6597740000000005,0.46102200000000004
11.66,-0.75313,-4.533078,534.631668,2.467145,41.001073,-0.81619,-7.6690320000000005,0.461466
11.67,-0.743071,-4.537422,534.637887,2.470091,41.053436,-0.8120189999999999,-7.678737,0.462012
11.68,-0.739621,-4.547374,534.662839,2.473923,41.108678000000005,-0.806994,-7.68871,0.462707
11.69,-0.7464109999999999,-4.556922,534.691359,2.4790360000000002,41.16531,-0.801954,-7.698892,0.463639
11.7,-0.764939,-4.560642,534.70987,2.485824,41.222093,-0.7972899999999999,-7.709245,0.464892
11.71,-0.7947850000000001,-4.556729,534.710582,2.4944479999999998,41.278263,-0.792898,-7.719739,0.466504
11.72,-0.834535,-4.548109999999999,534.693304,2.504613,41.333915000000005,-0.78837,-7.730397,0.468421
11.73,-0.882826,-4.540826999999999,534.664089,2.5154919999999996,41.390301,-0.783278,-7.741364999999999,0.47048100000000004
11.74,-0.9389360000000001,-4.540671,534.6311469999999,2.525878,41.449806,-0.7773800000000001,-7.752973,0.47245299999999996
11.75,-1.0027840000000001,-4.550121,534.600702,2.534496,41.515566,-0.770626,-7.765714999999999,0.474091
11.76,-1.074601,-4.567309,534.5759469999999,2.540268,41.590855,-0.763007,-7.780158,0.47519300000000003
11.77,-1.154763,-4.587332,534.559534,2.542453,41.678452,-0.754404,-7.796784,0.475616
11.78,-1.244055,-4.604735,534.556598,2.5407349999999997,41.780151000000004,-0.744585,-7.8158520000000005,0.47529799999999994
11.79,-1.344147,-4.615664,534.574748,2.535298,41.896526,-0.733399,-7.837356,0.474264
11.8,-1.457598,-4.6188720000000005,534.620325,2.526801,42.026872999999995,-0.721042,-7.8610690000000005,0.472635
11.81,-1.5866360000000002,-4.615652,534.6934570000001,2.516168,42.169239000000005,-0.708262,-7.88662,0.470581
11.82,-1.73069,-4.609008,534.784875,2.504336,42.320516999999995,-0.696312,-7.913558999999999,0.46828800000000004
